//X Y Z Planarity_(0.155122) Surface_variation_(0.155122) Verticality_(0.155122)
-6.30000019 -17.48620033 11.52890015 0.342558 0.182226 0.270651
-7.06780005 -16.27079964 1.85380006 0.668790 0.065730 0.974915
-8.17399979 -15.51700020 22.61949921 0.164977 0.064122 0.387776
-10.11100006 -17.10029984 12.68799973 0.281398 0.183026 0.269847
-9.36660004 -16.93470001 13.74129963 0.200765 0.264741 0.539370
-7.58440018 -16.05879974 15.52569962 0.245648 0.116509 0.634174
-7.15730000 -16.33189964 10.64830017 0.348744 0.087652 0.918621
-7.38269997 -16.25099945 19.51300049 0.169833 0.194470 0.354793
-7.03819990 -16.45739937 11.80220032 0.540618 0.116518 0.908361
-6.17929983 -16.21109962 12.68780041 0.593654 0.054449 0.637070
-8.13770008 -17.59309959 11.09039974 0.090979 0.183694 0.874751
-6.01879978 -17.14800072 19.17219925 0.376334 0.091938 0.898798
-5.89779997 -17.39909935 8.36649990 0.158321 0.052167 0.699463
-8.29230022 -18.88290024 16.51090050 0.104619 0.136776 0.675816
-7.50930023 -15.59399986 14.21269989 0.141155 0.062134 0.267925
-7.97009993 -15.80389977 15.73519993 0.291084 0.217080 0.169627
-6.20790005 -15.87959957 20.87929916 0.652939 0.007852 0.937998
-5.89930010 -17.31559944 15.98180008 0.348519 0.181033 0.156608
-5.92309999 -16.44239998 22.64669991 nan nan nan
-5.06990004 -17.95669937 16.09009933 0.074412 0.224216 0.015791
-5.87239981 -15.05659962 18.28849983 0.420520 0.144632 0.591080
-7.00710011 -16.32309914 21.26250076 0.109348 0.048951 0.250692
-4.85309982 -16.40040016 19.24200058 0.170641 0.175072 0.427771
-4.23290014 -16.38479996 19.10519981 0.158931 0.200850 0.544248
-6.05310011 -16.21910095 22.64419937 0.211041 0.122157 0.318082
-6.98210001 -16.37150002 2.71399999 0.661925 0.048565 0.975462
-7.08190012 -16.33320045 4.39069986 0.768596 0.069878 0.988856
-4.16809988 -18.00040054 -0.70200002 0.148541 0.028927 0.206611
-7.01219988 -16.63680077 8.92899990 0.608726 0.077323 0.963323
-6.96659994 -16.58429909 10.31799984 0.440882 0.133963 0.974801
-4.81710005 -18.16390038 -1.12899995 0.151842 0.181802 0.874532
-4.81659985 -17.73730087 -0.92629999 0.112278 0.123134 0.588595
-4.20469999 -17.23480034 -0.79799998 0.002544 0.242041 0.936424
-6.97450018 -16.31340027 2.45300007 0.633567 0.074199 0.958770
-7.07219982 -16.38190079 6.00199986 0.569230 0.120962 0.946343
-7.37690020 -18.38780022 13.18789959 0.327517 0.192349 0.661523
-5.05560017 -16.27560043 11.19299984 0.270565 0.175167 0.983721
-8.28199959 -17.55010033 12.49419975 0.172969 0.160843 0.868476
-6.22200012 -17.46439934 15.47710037 0.063893 0.211403 0.761398
-6.65299988 -17.23539925 15.79319954 0.256417 0.155782 0.723146
-9.56250000 -16.86980057 13.30570030 0.084474 0.190574 0.835121
-8.68789959 -16.77190018 14.27449989 0.414454 0.090975 0.754817
-9.78339958 -16.73550034 13.45020008 0.607836 0.043305 0.560936
-7.14839983 -17.55710030 19.01700020 0.259715 0.123687 0.263762
-7.16610003 -16.42600060 16.28140068 0.286916 0.185301 0.917584
-9.56019974 -16.95269966 16.16760063 0.226826 0.133421 0.925045
-9.39000034 -15.78810024 13.48869991 0.403800 0.033592 0.469367
-6.55119991 -15.96500015 17.40329933 0.506090 0.041934 0.819322
-7.05359983 -14.51519966 13.91940022 0.227278 0.226396 0.154349
-6.47200012 -17.66519928 12.26620007 0.213483 0.117901 0.404979
-5.39599991 -16.04910088 9.60890007 0.097980 0.115446 0.212984
-7.93330002 -17.56360054 11.56490040 0.456057 0.136810 0.419062
-7.23320007 -18.04579926 19.25079918 0.401788 0.061024 0.593737
-6.10930014 -16.20190048 12.12460041 0.075432 0.161852 0.925836
-7.09329987 -16.37549973 12.49260044 0.658995 0.107084 0.908757
-9.23589993 -17.01840019 13.29520035 0.333028 0.127654 0.860065
-6.52449989 -15.92580032 17.28260040 0.410358 0.010770 0.828069
-7.19929981 -16.33090019 19.05780029 0.171504 0.149743 0.702130
-7.62360001 -16.42219925 19.30529976 0.593978 0.093415 0.412963
-6.71770000 -14.24849987 13.50030041 0.074600 0.241165 0.754522
-6.84779978 -14.18959999 13.55049992 0.314554 0.203934 0.368450
-5.03160000 -17.49069977 19.07880020 0.250376 0.182713 0.789125
-5.38600016 -16.59550095 23.26049995 nan nan nan
-6.04619980 -17.10880089 20.80150032 0.369545 0.107048 0.999005
-6.16340017 -17.56710052 15.55920029 0.371078 0.182099 0.070329
-6.43450022 -16.90620041 20.90080070 0.420577 0.012970 0.025936
-6.55670023 -16.83799934 20.93029976 0.488793 0.096134 0.476101
-6.10729980 -17.48590088 11.84420013 0.155756 0.184902 0.756314
-7.72669983 -18.05310059 13.59080029 0.353080 0.123923 0.160471
-7.59499979 -17.24539948 12.10340023 0.409295 0.177245 0.120364
-9.04360008 -16.29199982 17.43860054 0.131173 0.016969 0.269428
-8.16709995 -15.66049957 15.58790016 0.255466 0.222479 0.374458
-5.52129984 -15.61340046 17.76399994 0.191914 0.201454 0.943529
-7.02440023 -16.27750015 2.11739993 0.526530 0.065203 0.952041
-6.97709990 -16.36000061 2.07220006 0.737811 0.075316 0.944728
-9.51650047 -15.82419968 13.90620041 0.684892 0.105522 0.614811
-7.02110004 -16.43600082 10.48700047 0.405212 0.109625 0.882594
-5.08220005 -16.16090012 12.16419983 0.450292 0.139527 0.193913
-7.03959990 -16.59189987 8.14150047 0.762591 0.063009 0.951680
-6.94999981 -16.40730095 2.51139998 0.691922 0.066772 0.985234
-6.97410011 -15.09029961 14.70069981 0.010489 0.208594 0.767798
-6.97489977 -16.52589989 4.53499985 0.735224 0.079886 0.976283
-6.83599997 -15.80440044 14.86110020 0.075153 0.225647 0.922536
-5.91590023 -16.10320091 9.94050026 0.394231 0.117032 0.603637
-6.15520000 -16.03319931 17.29310036 0.159623 0.135542 0.225216
-7.11490011 -17.72599983 9.28979969 0.083092 0.112161 0.929690
-6.81489992 -17.86370087 10.45880032 0.228035 0.201321 0.993114
-6.30779982 -17.56419945 15.21240044 0.688029 0.103089 0.138728
-6.75419998 -14.16499996 13.35029984 0.038071 0.203687 0.436401
-9.32030010 -16.82760048 13.69859982 0.306483 0.230257 0.905919
-7.31279993 -15.82600021 14.28730011 0.360065 0.131757 0.829027
-6.95120001 -17.74539948 9.99769974 0.383277 0.086594 0.170715
-7.80539989 -17.28969955 15.11509991 0.459644 0.188629 0.744867
-6.21640015 -16.27350044 17.05150032 0.385162 0.178384 0.417867
-7.06680012 -16.48419952 18.81870079 0.376925 0.064124 0.158515
-5.97720003 -16.39739990 17.06959915 0.298853 0.112192 0.537877
-5.99980021 -17.67690086 15.04020023 0.299042 0.095075 0.021351
-6.88810015 -16.57959938 23.58189964 nan nan nan
-5.64230013 -16.12610054 22.80209923 0.189780 0.130395 0.705709
-5.84719992 -16.53280067 23.16659927 nan nan nan
-9.55449963 -16.50650024 14.87689972 0.209926 0.168369 0.371203
-9.01529980 -16.56629944 16.59849930 0.132423 0.171872 0.504527
-8.95139980 -16.44190025 18.19519997 nan nan nan
-8.09080029 -17.99640083 16.16029930 0.388242 0.137890 0.725852
-8.66629982 -16.87910080 18.57570076 0.532848 0.078762 0.752668
-6.26300001 -17.32819939 15.64309978 0.251134 0.116635 0.943786
-6.21700001 -15.77099991 19.08289909 0.161530 0.139331 0.679188
-4.98260021 -17.99670029 16.21109962 0.182282 0.141063 0.146258
-7.26060009 -18.92219925 18.60070038 0.346174 0.073834 0.333622
-5.58400011 -16.40740013 23.14290047 0.374985 0.183164 0.087426
-6.99490023 -16.28479958 1.01639998 0.775394 0.058249 0.903996
-6.95289993 -16.35390091 2.69460011 0.651031 0.042408 0.996436
-8.15219975 -15.96160030 7.64779997 0.025203 0.053336 0.099791
-6.96269989 -16.44680023 3.87179995 0.677546 0.073797 0.957974
-8.17099953 -16.97459984 9.88659954 0.050899 0.195544 0.942314
-7.29790020 -18.47290039 13.22789955 0.243632 0.190061 0.018637
-7.36149979 -18.29240036 13.35729980 0.090855 0.199719 0.453097
-7.34359980 -18.16959953 13.40219975 0.505830 0.121545 0.194373
-7.36990023 -18.07029915 13.46720028 0.272113 0.156531 0.229224
-7.43370008 -17.76889992 13.65380001 0.504505 0.162900 0.731257
-7.05459976 -16.62960052 12.38529968 0.382627 0.200574 0.515627
-8.26480007 -16.79739952 13.10249996 0.116983 0.084670 0.795787
-6.66529989 -17.08639908 15.00889969 0.361407 0.147067 0.773493
-8.54570007 -16.06730080 13.64690018 0.395332 0.049214 0.581998
-7.12120008 -16.48240089 15.63580036 0.245531 0.142572 0.998190
-6.97469997 -15.51039982 14.40330029 nan nan nan
-8.52070045 -16.62709999 16.63579941 0.230795 0.141827 0.384678
-6.93919992 -16.37039948 1.49880004 0.419245 0.070772 0.936872
-4.52069998 -18.50650024 15.02400017 0.193029 0.144894 0.903686
-5.21280003 -18.09009933 15.50879955 0.241188 0.116351 0.670718
-5.95639992 -17.80299950 14.60089970 0.062889 0.261809 0.987402
-6.30119991 -17.63199997 14.82759953 0.511892 0.168352 0.875915
-8.11390018 -16.48380089 10.55490017 0.267485 0.161055 0.852857
-8.13969994 -16.71179962 13.21010017 0.162662 0.225880 0.863042
-7.29979992 -17.10099983 15.49320030 0.411091 0.078512 0.138270
-6.26510000 -17.11280060 17.76189995 0.391988 0.153297 0.513841
-7.26819992 -15.93039989 14.28549957 0.308723 0.043723 0.918098
-8.77270031 -16.16939926 13.63599968 nan nan nan
-5.50979996 -15.86620045 17.43140030 0.327360 0.141108 0.634459
-6.96880007 -15.01319981 14.29689980 0.112495 0.252446 0.329322
-5.05259991 -17.40509987 19.05220032 0.178781 0.241186 0.857276
-7.08099985 -16.34799957 6.10319996 0.778089 0.078609 0.953988
-5.11390018 -15.51089954 9.07859993 0.187014 0.204269 0.962524
-6.98180008 -16.86849976 11.99600029 0.066372 0.121054 0.760838
-5.08199978 -16.55599976 18.95809937 0.068798 0.158734 0.934006
-7.74840021 -17.40250015 16.23500061 0.346759 0.125713 0.321974
-6.11019993 -16.26779938 16.73640060 0.425524 0.129866 0.929731
-6.74410009 -16.73719978 19.91979980 nan nan nan
-6.56500006 -15.84200001 24.32189941 0.198920 0.070989 0.227834
-9.14050007 -15.09770012 15.32999992 0.361657 0.080121 0.807905
-5.31930017 -16.34760094 23.33270073 0.126851 0.131785 0.018288
-7.32919979 -18.08950043 18.89640045 0.179191 0.124174 0.141808
-5.95039988 -15.66329956 23.35219955 0.650548 0.024147 0.063233
-7.98780012 -17.80299950 16.20120049 0.457903 0.098607 0.293914
-7.77689981 -17.28170013 14.64400005 0.663966 0.119743 0.486715
-8.00959969 -17.28409958 14.70540047 0.344379 0.140817 0.773377
-9.87870026 -15.96389961 17.13139915 0.558590 0.156026 0.547986
-6.69589996 -15.79179955 24.33550072 0.467108 0.071376 0.252285
-6.98439980 -16.42049980 7.68620014 0.514480 0.085824 0.924269
-4.29330015 -17.49769974 -1.20070004 0.121090 0.035202 0.669273
-6.73029995 -14.09869957 13.20639992 0.117280 0.230225 0.272863
-9.30449963 -16.73559952 14.12570000 0.366931 0.087422 0.492332
-8.05080032 -18.16020012 13.47449970 0.339218 0.203356 0.195045
-7.53830004 -18.22870064 13.24930000 0.543502 0.158598 0.651876
-7.00000000 -16.55459976 6.93160009 0.759496 0.083266 0.978703
-7.02360010 -16.37709999 5.77990007 0.526015 0.090619 0.956547
-7.00150013 -16.50309944 4.57480001 0.531136 0.111360 0.890585
-8.66609955 -14.32719994 18.64159966 0.377558 0.127008 0.173312
-6.66709995 -16.05299950 21.07729912 0.328897 0.145991 0.730092
-5.63129997 -15.59609985 17.64990044 0.462696 0.143423 0.090162
-7.11940002 -16.40909958 6.03439999 0.599674 0.093428 0.954816
-6.02099991 -16.23110008 16.63529968 0.402661 0.119310 0.814767
-7.23280001 -17.51140022 18.81929970 0.096783 0.207696 0.886778
-6.64429998 -17.17779922 15.75529957 0.486259 0.070861 0.826097
-7.65789986 -17.91710091 13.59109974 0.197801 0.193021 0.009216
-5.54740000 -16.57579994 11.56890011 0.424326 0.163854 0.532676
-4.69040012 -16.54809952 18.85020065 0.116199 0.149804 0.618076
-7.20730019 -18.41349983 19.04599953 0.436738 0.066077 0.178948
-5.89919996 -17.51630020 11.79889965 0.351426 0.235319 0.672455
-9.37380028 -15.95919991 20.03000069 0.051137 0.150405 0.548089
-5.81529999 -17.63559914 8.13210011 0.338203 0.064743 0.156366
-6.72459984 -17.82089996 10.66009998 0.560552 0.127327 0.625444
-7.54180002 -18.03709984 13.40590000 0.384503 0.100202 0.311729
-7.43279982 -18.10910034 13.42059994 0.405799 0.121518 0.308749
-8.01039982 -18.15390015 16.29010010 0.207566 0.236789 0.081380
-7.01949978 -16.52050018 21.16320038 0.394794 0.006285 0.624067
-7.46999979 -17.81850052 18.93300056 0.191822 0.163358 0.139607
-7.37220001 -17.90559959 18.95199966 0.526385 0.087382 0.180332
-7.30340004 -18.00469971 18.98469925 0.458069 0.079483 0.297213
-6.38730001 -18.81979942 14.90939999 0.492060 0.124624 0.900070
-5.40990019 -17.24040031 19.55970001 0.095573 0.161985 0.059743
-4.79979992 -18.20759964 15.71679974 0.306814 0.164933 0.407618
-9.48740005 -15.07800007 13.92959976 0.146226 0.122383 0.848590
-9.44229984 -16.81509972 13.74460030 0.347988 0.179979 0.707457
-9.08520031 -16.94109917 13.88980007 0.254214 0.145358 0.611025
-7.87720013 -16.55290031 13.71030045 0.450070 0.154081 0.408318
-7.55579996 -17.63669968 14.62839985 0.326353 0.123738 0.582577
-6.06379986 -16.22190094 16.75340080 0.388122 0.114905 0.997406
-5.76270008 -17.83620071 14.97809982 0.070852 0.209759 0.762133
-5.97779989 -17.31559944 16.09989929 0.664769 0.137061 0.059834
-8.56980038 -16.02099991 21.87120056 nan nan nan
-6.52860022 -16.93939972 19.04960060 0.333236 0.142457 0.250208
-7.28889990 -18.84040070 19.00379944 0.364057 0.097386 0.034630
-5.91149998 -17.15110016 19.24270058 0.158565 0.151657 0.211537
-5.47440004 -17.35479927 19.42819977 0.400585 0.180056 0.016549
-7.01459980 -16.58580017 0.35159999 0.574768 0.056236 0.974598
-5.19589996 -15.51609993 -0.45130000 0.178248 0.217606 0.545538
-6.99529982 -16.34160042 1.15330005 0.577365 0.079637 0.937803
-7.69229984 -16.12470055 7.79400015 0.051937 0.028749 0.324896
-6.81930017 -16.82150078 9.95040035 0.019382 0.075429 0.765642
-7.01639986 -16.43989944 10.33220005 0.651051 0.102767 0.948403
-7.15320015 -16.32509995 1.90719998 0.679499 0.070352 0.937614
-6.29129982 -17.91749954 10.18809986 0.121029 0.174500 0.440345
-6.43660021 -17.90069962 10.26710033 0.167866 0.132036 0.548779
-6.63660002 -17.91640091 10.36400032 0.414316 0.156449 0.804796
-5.52610016 -17.88100052 15.43210030 0.368057 0.081954 0.644560
-5.62680006 -17.69350052 15.54150009 0.164743 0.164479 0.679941
-9.44320011 -16.90559959 13.58549976 0.088414 0.288993 0.402533
-9.05440044 -14.45310020 15.55220032 nan nan nan
-6.93349981 -16.56290054 4.60449982 0.616246 0.070357 0.941001
-7.02139997 -16.36910057 4.65450001 0.649783 0.066134 0.953396
-7.66879988 -18.09639931 13.44159985 0.388148 0.131858 0.285261
-6.20650005 -17.43740082 15.50920010 0.212787 0.204619 0.211192
-7.26350021 -18.70210075 18.96739960 0.295043 0.094653 0.835561
-8.30580044 -16.69160080 9.81630039 0.091499 0.183254 0.171492
-7.59919977 -17.26320076 16.17040062 0.350987 0.133654 0.297006
-6.00360012 -16.30690002 16.74180031 0.490277 0.117490 0.833560
-6.25050020 -16.33079910 16.86919975 0.301743 0.165370 0.758364
-8.53940010 -16.69739914 16.60790062 0.246083 0.156559 0.591973
-7.07210016 -16.42399979 25.05520058 nan nan nan
-5.04090023 -17.42079926 19.27669907 0.309215 0.150216 0.437818
-5.41879988 -17.39690018 19.43619919 0.330318 0.119149 0.037319
-5.99940014 -17.53919983 11.77270031 0.343807 0.170556 0.851836
-4.91239977 -16.46610069 11.35519981 0.169687 0.217248 0.799356
-7.40439987 -18.12879944 13.49590015 0.261567 0.192517 0.093925
-5.19500017 -16.35400009 23.47710037 0.443522 0.082712 0.204835
-6.69280005 -16.82340050 21.31809998 0.287803 0.000600 0.689802
-7.06370020 -16.56769943 13.13689995 0.230986 0.158343 0.771744
-9.38269997 -17.07920074 13.84270000 0.290272 0.171752 0.256158
-6.79099989 -16.62380028 24.16839981 0.124691 0.011100 0.770346
-8.11929989 -16.77300072 10.32859993 0.303970 0.155019 0.595115
-7.09859991 -16.41970062 13.98519993 0.325723 0.161421 0.752828
-6.98990011 -17.40679932 15.34819984 0.217915 0.208089 0.124371
-7.18120003 -16.35899925 7.71210003 0.764581 0.057362 0.974359
-7.02269983 -16.39159966 7.67539978 0.461101 0.089792 0.934019
-7.13999987 -16.33029938 6.49919987 0.542221 0.062044 0.988596
-7.64529991 -18.47089958 12.93019962 0.415949 0.198714 0.826102
-5.33599997 -16.33079910 9.64789963 0.431908 0.155655 0.399714
-5.39270020 -16.50699997 9.66209984 0.105408 0.267909 0.564283
-5.36969995 -18.14739990 14.73950005 0.525882 0.154283 0.897507
-6.99919987 -16.34169960 2.91339993 0.664090 0.063469 0.988557
-8.43410015 -16.54490089 9.78950024 0.308038 0.211639 0.363408
-9.09549999 -17.12940025 12.60919952 0.269494 0.172586 0.833474
-7.12389994 -16.39959908 13.32250023 0.398618 0.131638 0.835889
-7.19099998 -17.68899918 14.93019962 0.174793 0.168848 0.363039
-7.39599991 -17.97249985 13.69960022 0.512102 0.127745 0.990087
-4.99949980 -16.30019951 11.55440044 0.505566 0.125117 0.852718
-6.70539999 -17.69750023 10.90810013 0.587498 0.049202 0.696018
-6.07390022 -17.78639984 14.63179970 0.175058 0.164037 0.921141
-5.83349991 -17.91469955 14.59070015 0.228611 0.134494 0.544906
-5.36460018 -17.90180016 15.77280045 0.209083 0.187118 0.906876
-5.40780020 -18.19400024 14.52910042 0.521354 0.148722 0.758783
-3.99049997 -16.45339966 19.31150055 0.105840 0.106354 0.367390
-6.98390007 -16.45980072 4.61089993 0.674967 0.069997 0.982219
-6.97510004 -16.52949905 6.23750019 0.658361 0.062627 0.995132
-6.99009991 -16.53940010 9.69950008 0.431169 0.150113 0.990636
-4.77740002 -15.87290001 -0.20739999 0.261407 0.207863 0.741264
-5.67869997 -18.08559990 14.50809956 0.484342 0.106559 0.464503
-6.04180002 -17.71249962 14.85980034 0.522416 0.170956 0.793464
-7.82009983 -17.75839996 14.44149971 0.621125 0.067232 0.719767
-9.59659958 -17.22990036 12.50699997 0.122634 0.257244 0.548779
-4.82569981 -18.25110054 14.96980000 0.545014 0.150033 0.682830
-5.88450003 -17.63969994 11.42609978 0.495085 0.125944 0.720604
-4.99359989 -17.67399979 19.38590050 0.363894 0.124231 0.024647
-7.11210012 -16.46850014 17.56150055 0.144285 0.109474 0.761282
-8.39130020 -16.35449982 19.77949905 0.372215 0.087473 0.051425
-6.32200003 -18.83200073 14.77120018 0.285122 0.165589 0.811707
-5.49100018 -17.88789940 15.67169952 0.391028 0.093177 0.890419
-4.67140007 -16.54809952 19.14570045 0.138304 0.103127 0.807161
-5.91289997 -17.59250069 11.78090000 0.186280 0.228744 0.829021
-6.02460003 -17.52750015 11.78960037 0.499955 0.182759 0.838754
-4.83879995 -16.45619965 11.35599995 0.221554 0.196376 0.825187
-5.01669979 -16.44939995 11.38850021 0.182415 0.198632 0.974752
-5.35410023 -16.56399918 11.47490025 0.283639 0.189583 0.902951
-5.94280005 -16.16909981 12.75720024 0.605853 0.127814 0.340480
-9.15660000 -16.95190048 13.62100029 0.158603 0.213587 0.035038
-7.01550007 -18.35989952 19.30069923 nan nan nan
-5.30679989 -18.28380013 14.63969994 0.263856 0.146093 0.667973
-7.69390011 -18.24640083 13.32380009 0.288225 0.221365 0.457115
-5.31790018 -15.88329983 12.18420029 0.492246 0.109855 0.212319
-8.18130016 -17.59840012 13.03810024 0.205237 0.204621 0.724711
-4.38350010 -16.50160027 19.35099983 0.224209 0.008163 0.079010
-7.02589989 -16.51009941 -0.07110000 0.540326 0.038378 0.948338
-7.61569977 -17.91020012 13.50170040 0.357261 0.153405 0.014259
-7.13570023 -16.33079910 10.55630016 0.499002 0.115899 0.867945
-4.90250015 -18.03359985 16.24020004 0.464860 0.148797 0.088888
-7.03490019 -16.42060089 9.16300011 0.468546 0.094980 0.988479
-4.69829988 -18.43530083 14.64719963 0.474997 0.120600 0.661087
-6.97800016 -16.32620049 2.70460010 0.689214 0.056757 0.999511
-6.98320007 -16.35020065 1.42060006 0.690284 0.094600 0.972198
-6.97700024 -16.48380089 1.37580001 0.673276 0.031473 0.947664
-7.14419985 -17.59679985 14.95450020 0.518177 0.167682 0.934735
-5.61999989 -17.62899971 15.82670021 0.387576 0.195143 0.791212
-7.05079985 -16.38780022 9.04419994 0.451633 0.090725 0.987041
-7.52979994 -17.57839966 13.48190022 0.491330 0.048686 0.804244
-7.61880016 -17.81410027 13.58129978 0.270701 0.168099 0.330896
-4.74700022 -18.34469986 14.91800022 0.282538 0.089502 0.883875
-5.61339998 -16.20289993 9.67500019 0.191618 0.120934 0.763968
-7.45279980 -15.11999989 14.62699986 0.271317 0.181279 0.666294
-7.78149986 -17.39179993 14.70049953 0.348484 0.094307 0.642564
