"point" "x" "y" "z"
"43866" "-6.24630022" "-16.15439987" "17.25149918"
"43867" "-5.93989992" "-16.35230064" "12.27130032"
"43868" "-7.14919996" "-16.35650063" "13.42969990"
"43869" "-8.61820030" "-17.05450058" "13.11839962"
"43870" "-9.34510040" "-17.10140038" "12.81140041"
"43871" "-9.49820042" "-17.11750031" "12.74989986"
"43872" "-9.66510010" "-17.14419937" "12.68770027"
"43873" "-7.05089998" "-16.35140038" "6.73390007"
"43874" "-7.10379982" "-16.42539978" "13.19449997"
"43875" "-7.10309982" "-16.37070084" "10.92409992"
"43876" "-8.12059975" "-16.74749947" "10.19839954"
"43877" "-7.91639996" "-16.09329987" "7.76630020"
"43878" "-7.00169992" "-16.41370010" "6.72109985"
"43879" "-7.36920023" "-15.40320015" "14.85599995"
"43880" "-5.64359999" "-16.21369934" "12.18710041"
"43881" "-7.21670008" "-16.32839966" "6.12919998"
"43882" "-8.51200008" "-16.14690018" "22.13330078"
"43883" "-8.16450024" "-16.47640038" "10.32009983"
"43884" "-6.79750013" "-16.79409981" "9.68120003"
"43885" "-6.97009993" "-16.50749969" "7.28429985"
"43886" "-4.53599977" "-15.46580029" "-0.18240000"
"43887" "-4.92600012" "-18.24220085" "14.89550018"
"43888" "-6.64489985" "-16.97850037" "9.50049973"
"43889" "-6.99620008" "-16.36510086" "4.15460014"
"43890" "-7.14699984" "-16.33749962" "8.01500034"
"43891" "-5.84350014" "-16.50279999" "19.02099991"
"43892" "-6.04930019" "-16.14060020" "17.10890007"
"43893" "-7.11959982" "-14.97519970" "14.27060032"
"43894" "-7.12799978" "-16.35750008" "10.04479980"
"43895" "-6.24800014" "-17.13240051" "9.01819992"
"43896" "-6.16839981" "-17.20459938" "8.92440033"
"43897" "-7.84829998" "-16.59700012" "13.47850037"
"43898" "-7.45289993" "-18.27960014" "13.31270027"
"43899" "-7.89879990" "-16.28510094" "8.73540020"
"43900" "-7.18709993" "-16.34040070" "9.95450020"
"43901" "-5.21339989" "-15.84580040" "12.08259964"
"43902" "-5.61170006" "-15.92380047" "17.39719963"
"43903" "-7.05030012" "-16.41780090" "7.55109978"
"43904" "-5.40670013" "-18.18409920" "14.79389954"
"43905" "-4.19780016" "-14.66279984" "-0.45670000"
"43906" "-7.23099995" "-16.37170029" "10.22789955"
"43907" "-6.58879995" "-16.21940041" "13.08520031"
"43908" "-5.57390022" "-18.08880043" "14.48610020"
"43909" "-6.39989996" "-16.36450005" "16.76070023"
"43910" "-7.29050016" "-16.40259933" "7.79309988"
"43911" "-5.59420013" "-15.55640030" "13.05500031"
"43912" "-5.72760010" "-15.54850006" "12.98279953"
"43913" "-7.32320023" "-18.12500000" "13.43140030"
"43914" "-6.01119995" "-16.14520073" "17.03120041"
"43915" "-6.59859991" "-17.89649963" "10.91079998"
"43916" "-5.56239986" "-17.85260010" "14.89389992"
"43917" "-5.62909985" "-17.96669960" "14.79069996"
"43918" "-5.22410011" "-16.02580070" "12.29889965"
"43919" "-5.23099995" "-15.98149967" "12.15190029"
"43920" "-5.75139999" "-16.20540047" "9.81919956"
"43921" "-4.57289982" "-15.55309963" "-0.14890000"
"43922" "-4.41820002" "-16.47060013" "19.15089989"
"43923" "-5.41730022" "-15.83390045" "12.29080009"
"43924" "-7.05600023" "-14.31719971" "13.78559971"
"43925" "-5.58839989" "-17.87479973" "14.97410011"
"43926" "-8.43220043" "-16.59919930" "9.71520042"
"43927" "-7.40240002" "-15.26179981" "13.70520020"
"43928" "-7.09189987" "-16.36520004" "11.16349983"
"43929" "-7.19890022" "-16.37929916" "12.60019970"
"43930" "-7.01660013" "-16.37969971" "5.32079983"
"43931" "-6.72830009" "-15.50800037" "14.61060047"
"43932" "-7.13940001" "-16.37269974" "10.89229965"
"43933" "-7.13439989" "-16.36179924" "7.78830004"
"43934" "-8.88840008" "-16.24189949" "17.20260048"
"43935" "-6.20620012" "-16.22060013" "12.87650013"
"43936" "-6.83080006" "-17.05540085" "14.81180000"
"43937" "-6.03700018" "-16.13940048" "12.94429970"
"43938" "-7.39960003" "-17.80419922" "13.50039959"
"43939" "-8.70960045" "-16.60600090" "14.83460045"
"43940" "-9.02729988" "-16.97669983" "13.48050022"
"43941" "-10.03400040" "-17.15710068" "13.62889957"
"43942" "-6.01170015" "-17.84009933" "14.88049984"
"43943" "-5.35200024" "-15.73540020" "12.75329971"
"43944" "-5.48449993" "-16.09659958" "10.01930046"
"43945" "-7.08319998" "-16.40150070" "14.19550037"
"43946" "-6.52419996" "-15.95810032" "21.10009956"
"43947" "-5.17229986" "-16.02499962" "10.04269981"
"43948" "-7.01590014" "-16.47610092" "12.54769993"
"43949" "-7.86649990" "-18.02079964" "13.74969959"
"43950" "-6.95419979" "-16.40220070" "7.49179983"
"43951" "-7.15670013" "-16.34399986" "1.32099998"
"43952" "-5.44309998" "-15.65429974" "12.97690010"
"43953" "-6.03450012" "-16.26869965" "12.27579975"
"43954" "-7.02229977" "-16.44639969" "10.18889999"
"43955" "-7.29559994" "-16.43530083" "5.88889980"
"43956" "-8.55760002" "-16.41309929" "19.65810013"
"43957" "-6.37410021" "-16.37660027" "12.73929977"
"43958" "-9.69569969" "-16.94790077" "12.85130024"
"43959" "-5.18870020" "-15.52890015" "8.90999985"
"43960" "-6.99469995" "-18.01560020" "14.96109962"
"43961" "-5.90679979" "-15.38640022" "13.11830044"
"43962" "-6.29680014" "-16.86890030" "12.55980015"
"43963" "-5.71029997" "-16.21949959" "9.76980019"
"43964" "-7.05450010" "-16.45100021" "8.62310028"
"43965" "-7.02400017" "-16.42009926" "8.48359966"
"43966" "-7.18359995" "-16.22940063" "-0.86629999"
"43967" "-5.06839991" "-15.55309963" "9.34070015"
"43968" "-7.18680000" "-16.35120010" "3.13960004"
"43969" "-6.94339991" "-16.37750053" "2.52959991"
"43970" "-7.09140015" "-16.24769974" "-0.72460002"
"43971" "-9.73980045" "-16.71290016" "13.63609982"
"43972" "-7.25320005" "-17.63349915" "14.91170025"
"43973" "-5.49599981" "-15.64700031" "12.83049965"
"43974" "-5.52059984" "-16.52969933" "11.60540009"
"43975" "-6.33680010" "-16.37619972" "12.66339970"
"43976" "-6.31230021" "-17.51339912" "11.43130016"
"43977" "-7.13910007" "-16.37210083" "8.53160000"
"43978" "-7.07200003" "-16.37019920" "7.21110010"
"43979" "-9.94019985" "-17.11660004" "13.62600040"
"43980" "-10.08220005" "-17.07570076" "13.65369987"
"43981" "-7.03350019" "-16.45219994" "13.99759960"
"43982" "-9.98690033" "-17.20149994" "12.60750008"
"43983" "-5.09270000" "-16.13699913" "12.06719971"
"43984" "-8.38619995" "-17.36459923" "13.27429962"
"43985" "-9.72910023" "-16.89019966" "13.59930038"
"43986" "-7.21159983" "-16.31559944" "11.39089966"
"43987" "-7.12290001" "-16.35149956" "8.73149967"
"43988" "-7.09670019" "-16.32220078" "6.00169992"
"43989" "-7.26440001" "-16.26440048" "0.27250001"
"43990" "-7.12440014" "-16.35770035" "5.59870005"
"43991" "-4.49679995" "-15.85709953" "0.00590000"
"43992" "-6.42799997" "-16.37910080" "13.21730042"
"43993" "-7.01779985" "-18.62350082" "12.44690037"
"43994" "-4.94409990" "-16.42560005" "11.61369991"
"43995" "-4.90710020" "-16.35289955" "11.32439995"
"43996" "-7.15019989" "-16.39800072" "2.95169997"
"43997" "-6.98969984" "-16.27029991" "-0.08770000"
"43998" "-6.96649981" "-16.24710083" "-0.59179997"
"43999" "-9.31420040" "-15.01060009" "15.75419998"
"44000" "-10.08880043" "-17.11540031" "12.58170033"
"44001" "-7.07840014" "-16.40259933" "13.10990047"
"44002" "-6.98339987" "-16.45540047" "5.39809990"
"44003" "-9.72679996" "-17.10680008" "12.45049953"
"44004" "-6.44040012" "-17.31609917" "15.03100014"
"44005" "-6.43279982" "-16.44849968" "12.95530033"
"44006" "-7.30530024" "-16.40480042" "9.92440033"
"44007" "-7.15730000" "-16.37070084" "13.57139969"
"44008" "-6.58879995" "-17.29660034" "14.95189953"
"44009" "-6.56769991" "-16.38459969" "13.15509987"
"44010" "-6.03809977" "-16.17939949" "12.76259995"
"44011" "-7.33179998" "-16.40530014" "8.85359955"
"44012" "-6.84889984" "-16.20079994" "13.37570000"
"44013" "-6.28889990" "-16.10919952" "13.13039970"
"44014" "-7.62020016" "-16.22430038" "7.98640013"
"44015" "-7.03480005" "-16.39690018" "7.78669977"
"44016" "-9.78240013" "-15.94779968" "17.32799911"
"44017" "-9.23009968" "-15.02900028" "15.45639992"
"44018" "-7.35090017" "-16.36709976" "4.80299997"
"44019" "-7.13460016" "-16.42110062" "12.80860043"
"44020" "-7.59509993" "-18.29649925" "13.34539986"
"44021" "-6.79640007" "-17.36190033" "11.61340046"
"44022" "-6.39020014" "-17.58729935" "14.48610020"
"44023" "-7.21040010" "-16.30620003" "3.05570006"
"44024" "-7.07940006" "-16.32900047" "4.47539997"
"44025" "-9.46059990" "-17.11619949" "12.61810017"
"44026" "-9.31599998" "-17.09329987" "12.64869976"
"44027" "-9.08300018" "-17.17849922" "12.74549961"
"44028" "-8.89080048" "-17.02160072" "12.73770046"
"44029" "-7.22569990" "-16.35950089" "10.02890015"
"44030" "-8.15050030" "-17.58320045" "13.16259956"
"44031" "-7.45429993" "-15.46220016" "14.00469971"
"44032" "-7.13500023" "-17.71439934" "15.06789970"
"44033" "-7.20200014" "-16.21969986" "1.20169997"
"44034" "-7.11479998" "-16.26899910" "1.27579999"
"44035" "-7.20620012" "-16.28560066" "4.44980001"
"44036" "-7.15929985" "-16.33989906" "6.13199997"
"44037" "-6.28999996" "-15.67020035" "13.20800018"
"44038" "-7.24930000" "-16.32419968" "6.45790005"
"44039" "-7.16540003" "-16.47459984" "11.93179989"
"44040" "-6.59859991" "-18.67690086" "14.66749954"
"44041" "-4.74669981" "-18.31500053" "14.58010006"
"44042" "-7.08529997" "-16.46470070" "8.18900013"
"44043" "-6.57460022" "-16.49860001" "10.18169975"
"44044" "-6.90430021" "-17.83069992" "10.73340034"
"44045" "-4.67439985" "-18.40900040" "14.64249992"
"44046" "-6.01149988" "-17.76429939" "14.95569992"
"44047" "-6.57859993" "-18.02589989" "10.18920040"
"44048" "-7.05490017" "-16.38479996" "10.78579998"
"44049" "-7.13700008" "-16.35899925" "10.86909962"
"44050" "-5.47550011" "-16.27499962" "9.76790047"
"44051" "-5.72889996" "-15.53059959" "12.85690022"
"44052" "-6.29949999" "-15.87590027" "13.24989986"
"44053" "-6.25159979" "-17.75679970" "11.07880020"
"44054" "-6.97989988" "-16.45700073" "8.31939983"
"44055" "-7.88590002" "-17.74460030" "11.44299984"
"44056" "-8.70909977" "-17.07309914" "12.92150021"
"44057" "-8.50160027" "-16.63249969" "14.20960045"
"44058" "-5.87480021" "-17.79070091" "15.04860020"
"44059" "-5.64400005" "-15.53880024" "12.89480019"
"44060" "-6.70050001" "-17.17760086" "14.81289959"
"44061" "-6.76580000" "-15.49030018" "14.21599960"
"44062" "-6.62699986" "-16.97430038" "12.36270046"
"44063" "-9.42840004" "-16.15060043" "17.35689926"
"44064" "-8.79570007" "-16.73850060" "14.64159966"
"44065" "-9.58600044" "-17.00519943" "16.12389946"
"44066" "-9.00650024" "-15.07199955" "15.34329987"
"44067" "-8.33549976" "-15.87419987" "11.41380024"
"44068" "-9.98639965" "-17.10040092" "12.87590027"
"44069" "-6.24270010" "-17.53030014" "15.64210033"
"44070" "-5.85430002" "-15.55560017" "13.09249973"
"44071" "-6.37690020" "-16.25329971" "13.07509995"
"44072" "-5.71859980" "-16.49620056" "11.93099976"
"44073" "-9.17249966" "-17.07329941" "13.33220005"
"44074" "-7.27069998" "-15.54240036" "14.85639954"
"44075" "-9.75549984" "-17.16349983" "12.64050007"
"44076" "-10.05379963" "-17.33230019" "12.35729980"
"44077" "-7.14870024" "-16.26819992" "1.37539995"
"44078" "-9.52359962" "-16.12229919" "17.36129951"
"44079" "-5.30049992" "-16.34449959" "11.90509987"
"44080" "-10.07330036" "-17.20070076" "12.13599968"
"44081" "-10.20339966" "-17.32169914" "11.90740013"
"44082" "-7.00950003" "-16.43740082" "6.99480009"
"44083" "-7.06689978" "-16.35589981" "6.74709988"
"44084" "-7.14260006" "-16.32990074" "6.50129986"
"44085" "-9.51410007" "-15.40670013" "-1.24419999"
"44086" "-5.23890018" "-18.11459923" "14.89309978"
"44087" "-6.07630014" "-16.18860054" "12.74400043"
"44088" "-6.09399986" "-16.27890015" "12.64169979"
"44089" "-6.35799980" "-17.47990036" "11.86639977"
"44090" "-6.37039995" "-17.70289993" "10.96350002"
"44091" "-6.98619986" "-16.37159920" "3.25790000"
"44092" "-6.94710016" "-16.35239983" "2.50209999"
"44093" "-6.93219995" "-16.41390038" "1.73989999"
"44094" "-5.31729984" "-18.51099968" "14.56499958"
"44095" "-8.85389996" "-17.09519958" "12.66950035"
"44096" "-5.83839989" "-16.05990028" "12.77779961"
"44097" "-7.13460016" "-16.24869919" "-0.64260000"
"44098" "-8.59510040" "-16.72019958" "14.59739971"
"44099" "-9.54319954" "-16.88739967" "13.53530025"
"44100" "-9.15120029" "-17.01980019" "12.96199989"
"44101" "-7.98050022" "-18.28930092" "13.50650024"
"44102" "-5.67100000" "-15.74899960" "12.76459980"
"44103" "-7.06209993" "-16.39900017" "7.91330004"
"44104" "-7.05999994" "-16.35479927" "3.54430008"
"44105" "-7.00860023" "-16.32069969" "1.29519999"
"44106" "-10.16390038" "-17.00519943" "12.77110004"
"44107" "-10.07590008" "-17.09119987" "12.70139980"
"44108" "-6.33739996" "-17.55960083" "14.98359966"
"44109" "-6.13380003" "-16.12980080" "12.89540005"
"44110" "-6.02680016" "-16.13529968" "12.80609989"
"44111" "-5.93230009" "-16.14679909" "12.72780037"
"44112" "-7.26749992" "-16.33370018" "7.19780016"
"44113" "-7.29899979" "-16.31870079" "4.01590014"
"44114" "-7.19119978" "-16.28720093" "3.94079995"
"44115" "-9.01720047" "-15.78810024" "21.87199974"
"44116" "-7.10949993" "-16.42770004" "11.59080029"
"44117" "-6.37960005" "-16.41530037" "12.70979977"
"44118" "-7.33850002" "-16.37400055" "12.81680012"
"44119" "-7.17469978" "-16.32559967" "7.48330021"
"44120" "-6.39739990" "-16.41180038" "12.72889996"
"44121" "-5.32369995" "-18.35729980" "14.59300041"
"44122" "-7.24380016" "-16.26250076" "0.72409999"
"44123" "-7.13409996" "-16.33329964" "4.72669983"
"44124" "-9.75940037" "-17.11140060" "12.64130020"
"44125" "-7.04069996" "-16.37210083" "6.08839989"
"44126" "-8.58819962" "-16.71890068" "14.23040009"
"44127" "-5.69519997" "-16.47669983" "11.90649986"
"44128" "-7.19610023" "-16.26899910" "2.48399997"
"44129" "-9.12660027" "-17.10540009" "12.74440002"
"44130" "-5.62960005" "-16.36849976" "9.64820004"
"44131" "-6.39739990" "-17.67709923" "11.29329967"
"44132" "-7.21430016" "-16.39959908" "13.56879997"
"44133" "-5.66200018" "-15.96619987" "12.67319965"
"44134" "-7.00110006" "-13.38099957" "-0.98650002"
"44135" "-6.81769991" "-17.84359932" "10.76319981"
"44136" "-9.52910042" "-16.99279976" "13.82699966"
"44137" "-5.29160023" "-16.32690048" "11.76640034"
"44138" "-5.20499992" "-16.30419922" "11.85929966"
"44139" "-5.88140011" "-15.70960045" "12.85050011"
"44140" "-7.14750004" "-16.20050049" "-0.04570000"
"44141" "-7.24639988" "-16.29360008" "2.81879997"
"44142" "-7.19119978" "-16.28630066" "2.93230009"
"44143" "-7.03399992" "-16.46400070" "3.38070011"
"44144" "-7.20520020" "-16.37479973" "9.50629997"
"44145" "-9.39990044" "-17.21969986" "12.49530029"
"44146" "-9.05510044" "-16.88279915" "13.00129986"
"44147" "-7.00799990" "-16.31030083" "0.19410001"
"44148" "-5.47179985" "-18.08149910" "14.55840015"
"44149" "-7.87300014" "-15.56960011" "18.63369942"
"44150" "-5.33010006" "-15.48849964" "8.84200001"
"44151" "-4.88299990" "-16.48719978" "11.44139957"
"44152" "-6.46239996" "-16.42609978" "12.21770000"
"44153" "-6.74280024" "-16.00589943" "13.35089970"
"44154" "-5.71169996" "-16.63640022" "11.53030014"
"44155" "-5.59880018" "-16.53890038" "11.74880028"
"44156" "-8.04660034" "-16.55999947" "14.87899971"
"44157" "-9.69229984" "-17.21680069" "12.77849960"
"44158" "-7.78779984" "-16.51029968" "19.72290039"
"44159" "-5.88689995" "-16.27519989" "12.67389965"
"44160" "-6.59730005" "-16.49679947" "10.18799973"
"44161" "-6.30299997" "-16.42280006" "12.82390022"
"44162" "-8.33119965" "-16.52330017" "14.82380009"
"44163" "-9.57540035" "-17.18910027" "12.44139957"
"44164" "-9.57180023" "-15.86509991" "13.55710030"
"44165" "-5.91860008" "-17.78000069" "14.99419975"
"44166" "-5.58839989" "-15.54969978" "12.85719967"
"44167" "-6.58799982" "-17.81809998" "10.77229977"
"44168" "-6.74520016" "-17.88430023" "10.78450012"
"44169" "-7.27320004" "-18.01189995" "13.62320042"
"44170" "-7.10769987" "-16.43449974" "14.51860046"
"44171" "-7.07840014" "-16.38750076" "6.51020002"
"44172" "-8.75189972" "-16.25370026" "17.36149979"
"44173" "-4.58260012" "-18.30170059" "15.75269985"
"44174" "-5.98080015" "-16.14200020" "12.95110035"
"44175" "-6.99020004" "-16.50219917" "11.33399963"
"44176" "-7.07749987" "-16.36240005" "11.25819969"
"44177" "-10.37049961" "-17.22179985" "16.72900009"
"44178" "-6.97209978" "-16.40259933" "4.40269995"
"44179" "-5.59709978" "-17.96489906" "14.76850033"
"44180" "-6.61390018" "-16.26309967" "13.26080036"
"44181" "-7.26590014" "-17.95050049" "13.65260029"
"44182" "-6.96120024" "-16.34639931" "1.93139994"
"44183" "-5.01289988" "-16.35689926" "11.77929974"
"44184" "-6.24300003" "-17.78669930" "10.79030037"
"44185" "-6.97949982" "-16.41320038" "8.93000031"
"44186" "-9.18389988" "-15.92689991" "22.53849983"
"44187" "-5.17659998" "-17.93160057" "15.48840046"
"44188" "-7.61660004" "-16.57729912" "21.25790024"
"44189" "-8.00380039" "-16.25600052" "13.88350010"
"44190" "-6.58039999" "-15.54249954" "14.26589966"
"44191" "-6.63140011" "-17.64060020" "10.91849995"
"44192" "-8.53409958" "-16.75429916" "10.17179966"
"44193" "-5.54960012" "-15.62080002" "12.90509987"
"44194" "-6.70779991" "-17.78459930" "10.93509960"
"44195" "-5.07550001" "-16.32929993" "11.39659977"
"44196" "-9.33430004" "-17.31500053" "12.44750023"
"44197" "-6.44840002" "-17.40010071" "14.94330025"
"44198" "-10.02950001" "-16.91889954" "13.95689964"
"44199" "-8.12559986" "-18.26189995" "13.34799957"
"44200" "-6.81829977" "-17.19440079" "11.79889965"
"44201" "-5.42199993" "-15.46430016" "8.90429974"
"44202" "-5.18680000" "-15.48980045" "8.96319962"
"44203" "-5.23229980" "-16.31299973" "11.84869957"
"44204" "-7.01630020" "-13.55130005" "-0.91530001"
"44205" "-8.17860031" "-17.52939987" "11.06750011"
"44206" "-5.69159985" "-16.32180023" "12.03279972"
"44207" "-6.08120012" "-15.71269989" "13.12370014"
"44208" "-5.92969990" "-15.48810005" "13.11089993"
"44209" "-6.85220003" "-17.12280083" "15.00170040"
"44210" "-4.84740019" "-18.22520065" "15.04389954"
"44211" "-5.54120016" "-16.31900024" "11.99619961"
"44212" "-6.15710020" "-15.78629971" "13.03820038"
"44213" "-5.25740004" "-16.09449959" "12.11779976"
"44214" "-5.66540003" "-17.54360008" "15.95890045"
"44215" "-5.79069996" "-16.23290062" "9.90810013"
"44216" "-6.08920002" "-17.47010040" "11.63720036"
"44217" "-5.17710018" "-17.70689964" "15.77519989"
"44218" "-5.88560009" "-16.22360039" "12.72049999"
"44219" "-6.27080011" "-16.31789970" "12.89729977"
"44220" "-6.63560009" "-18.21890068" "14.99849987"
"44221" "-7.57560015" "-16.60379982" "13.47999954"
"44222" "-6.17320013" "-17.35120010" "11.78079987"
"44223" "-8.52709961" "-16.75839996" "14.58100033"
"44224" "-5.18629980" "-17.92259979" "15.35420036"
"44225" "-6.40630007" "-15.62290001" "17.87470055"
"44226" "-7.60570002" "-16.34760094" "10.99870014"
"44227" "-7.22800016" "-16.24060059" "-0.73180002"
"44228" "-10.02009964" "-15.84430027" "19.65460014"
"44229" "-10.03310013" "-17.09070015" "13.55519962"
"44230" "-9.39830017" "-17.11370087" "13.24870014"
"44231" "-8.63500023" "-17.08880043" "12.86800003"
"44232" "-8.38080025" "-17.54730034" "12.82569981"
"44233" "-7.24230003" "-16.39030075" "13.51869965"
"44234" "-6.22020006" "-16.14389992" "12.93869972"
"44235" "-5.93120003" "-17.96479988" "14.74489975"
"44236" "-9.76379967" "-16.87420082" "14.64830017"
"44237" "-9.23840046" "-17.05260086" "13.16930008"
"44238" "-8.08370018" "-17.27989960" "14.41510010"
"44239" "-8.08049965" "-16.84339905" "10.16689968"
"44240" "-8.04889965" "-18.29109955" "13.26099968"
"44241" "-5.81269979" "-16.24740028" "22.62929916"
"44242" "-6.21420002" "-17.45940018" "15.51659966"
"44243" "-7.39970016" "-16.37570000" "3.76769996"
"44244" "-9.19079971" "-17.04890060" "12.91769981"
"44245" "-7.17460012" "-16.34160042" "7.03630018"
"44246" "-5.65910006" "-16.50440025" "11.83040047"
"44247" "-7.06580019" "-16.24340057" "-0.23379999"
"44248" "-7.27110004" "-16.35460091" "4.44840002"
"44249" "-7.07859993" "-16.28109932" "0.20000000"
"44250" "-6.30030012" "-18.56900024" "15.04469967"
"44251" "-5.62150002" "-15.26119995" "19.52680016"
"44252" "-8.24320030" "-16.58749962" "14.81379986"
"44253" "-4.81110001" "-18.24029922" "15.78899956"
